402468.81211855763	4132974.6864148118	0	0
402468.88832095184	4132975.2880917485	0	0
402468.9397583279	4132975.7558117807	0	0
402468.9947662646	4132976.2705212557	0	0
402469.0584564493	4132976.8785153343	0	0
402469.18400576606	4132977.65262422	0	0
402469.40400698676	4132978.5013180687	0	0
402469.66368105914	4132979.305372331	0	0
402469.89360049274	4132980.161047075	0	0
402470.1043548858	4132981.132352922	0	0
402470.26557925064	4132982.0442181565	0	0
402470.4305877961	4132982.8793774573	0	0
402470.6140289587	4132983.649007892	0	0
402470.77786257607	4132984.389684769	0	0
402471.0290832793	4132985.6245099017	0	0
402471.22438052093	4132986.6143933283	0	0
402471.4620056437	4132987.753629777	0	0
402471.7317199978	4132989.0584774925	0	0
402472.01196291856	4132990.4899579016	0	0
402472.29409792915	4132991.905561541	0	0
402472.6032715132	4132993.4410840003	0	0
402472.9351654342	4132995.09501466	0	0
402473.2788391401	4132996.8095074627	0	0
402473.6782684614	4132998.801275346	0	0
402474.0308990753	4133000.5646344163	0	0
402474.39535525284	4133002.499227615	0	0
402474.71362307545	4133004.170888992	0	0
402475.0763244913	4133006.0518551776	0	0
402475.4123230253	4133007.8012753436	0	0
402475.7564544953	4133009.6638699514	0	0
402476.06161501864	4133011.451559157	0	0
402476.3789978301	4133013.2396679847	0	0
402476.7106476112	4133015.0735455453	0	0
402477.0221710488	4133016.8032818763	0	0
402477.34075930645	4133018.6602765056	0	0
402477.6615448271	4133020.5253277738	0	0
402478.0171814242	4133022.595861526	0	0
402478.32330325054	4133024.3449688866	0	0
402478.65814211837	4133026.269300551	0	0
402478.9662781049	4133028.038724988	0	0
402479.2865600863	4133029.876234147	0	0
402479.6184234896	4133031.735090346	0	0
402479.91839602403	4133033.3782940796	0	0
402480.2651977814	4133035.246091933	0	0
402480.61895754846	4133037.1013318026	0	0
402480.9280548371	4133038.8138562134	0	0
402481.24105837743	4133040.5900555556	0	0
402481.5526733672	4133042.4270459167	0	0
402481.815353421	4133043.9559765733	0	0
402482.1208343785	4133045.668607804	0	0
402482.44082644477	4133047.497526261	0	0
402482.755279569	4133049.2981854416	0	0
402483.0695190715	4133051.1455517714	0	0
402483.39254763507	4133053.052366347	0	0
402483.67347720003	4133054.709058852	0	0
402483.98277285486	4133056.510343641	0	0
402484.3109741484	4133058.307005019	0	0
402484.6566925339	4133060.153577896	0	0
402484.9634247107	4133061.8613568298	0	0
402485.26119998	4133063.5453320458	0	0
402485.5901947294	4133065.360746473	0	0
402485.867706327	4133066.9038678124	0	0
402486.07055666856	4133068.0443860004	0	0
402486.2183990752	4133068.8858471853	0	0
402486.3327179228	4133069.5557232806	0	0
402486.4387817671	4133070.2220898606	0	0
402486.57791140594	4133071.033796402	0	0
402486.7605285915	4133072.12374696	0	0
402486.8819122585	4133073.2219983074	0	0
402486.881637601	4133074.2248059264	0	0
402486.7608948029	4133075.1968975966	0	0
402486.5012207319	4133076.1497784546	0	0
402486.11750796175	4133076.9732037485	0	0
402485.654602078	4133077.616788953	0	0
402485.13529971184	4133078.115552995	0	0
402484.6186218551	4133078.4926129305	0	0
402484.08457949565	4133078.8372326805	0	0
402483.2586975368	4133079.3283825815	0	0
402482.2240906037	4133079.8913861196	0	0
402481.0933227824	4133080.5800305326	0	0
402480.13482668856	4133081.1904278705	0	0
402479.0493316923	4133081.8242321913	0	0
402477.9310303024	4133082.3352185213	0	0
402476.802459745	4133082.6987744286	0	0
402475.7145386029	4133082.985746475	0	0
402474.62951663055	4133083.314771742	0	0
402473.47700503224	4133083.7086316077	0	0
402472.4216614055	4133084.035856343	0	0
402471.3353271768	4133084.358778091	0	0
402470.2689667038	4133084.6179486266	0	0
402469.11817934853	4133084.8439007723	0	0
402468.20817568724	4133084.9667492853	0	0
402467.25872805464	4133085.12124452	0	0
402466.2950592331	4133085.3145581195	0	0
402465.66271975497	4133085.4376965445	0	0
402465.35810854926	4133085.4902020423	0	0
